artist,track,time,date.entered,week,position
"Hill, Faith",Let's Make Love,4:11,2000-08-12,6,60
Hoku,Another Dumb Blonde,3:47,2000-02-19,6,34
Hot Boys,I Need A Hot Girl,4:16,2000-02-19,6,70
"Houston, Whitney",Could I Have This Ki...,3:54,2000-06-17,6,59
"Houston, Whitney",I Learned From The B...,4:18,2000-02-19,6,27
"Houston, Whitney",My Love Is Your Love,4:16,1999-09-04,6,9
"Houston, Whitney","Same Script, Differe...",4:45,2000-06-17,6,75
IMx,Stay The Night,3:37,1999-10-09,6,38
Ice Cube,You Can Do It,4:20,1999-12-04,6,40
Ideal,Whatever,3:48,2000-06-10,6,56
"Iglesias, Enrique",Be With You,3:36,2000-04-01,6,12
"Iglesias, Enrique",Rhythm Divine,7:35,1999-12-04,6,39
J-Shin,One Night Stand,4:34,1999-12-25,6,62
Ja Rule,Between Me And You,4:05,2000-09-16,6,22
"Jackson, Alan",It Must Be Love,2:53,2000-06-24,6,49
"Jackson, Alan",Pop A Top,3:04,1999-11-13,6,57
"Jackson, Alan",www.memory,2:36,2000-11-04,6,49
Jagged Edge,He Can't Love U,3:30,1999-12-11,6,18
Jagged Edge,Let's Get Married,4:23,2000-05-06,6,42
Janet,Doesn't Really Matte...,4:17,2000-06-17,6,22
Jay-Z,Anything,3:41,2000-02-26,6,74
Jay-Z,Big Pimpin',3:55,2000-04-22,6,25
Jay-Z,Do It Again (Put Ya ...,3:47,2000-01-15,6,84
Jay-Z,Hey Papi,3:40,2000-08-12,6,83
Jay-Z,I Just Wanna Love U ...,3:50,2000-10-28,6,19
"Jean, Wyclef",911,4:00,2000-10-07,6,48
Joe,I Wanna Know,4:57,2000-01-01,6,33
Joe,Treat Her Like A Lad...,4:12,2000-08-05,6,64
"John, Elton",Someday Out Of The B...,4:41,2000-04-22,6,60
"Jones, Donell",Where I Wanna Be,6:22,2000-04-22,6,41
"Jordan, Montell",Get It On.. Tonite,4:34,1999-10-23,6,61
Juvenile,U Understand,3:51,2000-02-05,6,96
Kandi,Don't Think I'm Not,3:50,2000-08-05,6,42
"Keith, Toby",Country Comes To Tow...,3:39,2000-08-05,6,62
"Keith, Toby",How Do You Like Me N...,3:29,2000-01-29,6,43
Kelis,Caught Out There,4:09,1999-12-04,6,54
Kid Rock,Only God Knows Why,5:27,2000-02-19,6,26
"Kravitz, Lenny",I Belong To You,4:17,2000-03-25,6,83
Kumbia Kings,U Don't Love Me,3:50,2000-03-04,6,70
"Lawrence, Tracy",Lessons Learned,2:55,2000-01-29,6,48
"Levert, Gerald",Mr. Too Damn Good,4:06,2000-03-18,6,86
Lil Bow Wow,Bounce With Me,3:22,2000-08-19,6,20
Lil Wayne,Tha Block Is Hot,4:13,1999-12-04,6,72
Lil' Kim,How Many Licks?,3:50,2000-11-25,6,89
Lil' Kim,No Matter What They ...,4:12,2000-07-15,6,73
Lil' Mo,Ta Da,4:17,2000-08-12,6,95
Lil' Zane,Callin' Me,3:43,2000-07-29,6,21
Limp Bizkit,N 2 Gether Now,3:55,1999-12-04,6,73
Limp Bizkit,Re-Arranged,4:08,1999-12-04,6,99
Limp Bizkit,Rollin',4:04,2000-11-11,6,65
Lonestar,Amazed,4:25,1999-06-05,6,33
Lonestar,Smile,3:33,1999-12-18,6,47
Lonestar,What About Now,3:30,2000-06-10,6,50
"Lopez, Jennifer",Feelin' Good,4:28,2000-02-19,6,54
"Loveless, Patty",That's The Kind Of M...,3:27,2000-09-16,6,88
Lox,"Ryde or Die, Chick",3:56,2000-03-18,6,97
Lucy Pearl,Dance Tonight,3:45,2000-05-20,6,49
Ludacris,What's Your Fantasy,4:16,2000-09-30,6,40
M2M,Don't Say You Love M...,3:41,1999-11-20,6,44
M2M,Mirror Mirror,3:19,2000-04-01,6,68
Madison Avenue,Don't Call Me Baby,3:44,2000-07-08,6,92
Madonna,American Pie,4:30,2000-02-19,6,32
Madonna,Music,3:45,2000-08-12,6,1
"Martin, Ricky",Shake Your Bon-Bon,3:08,1999-11-20,6,39
"Martin, Ricky",She Bangs,4:02,2000-10-07,6,16
Mary Mary,Shackles (Praise You...,3:12,2000-03-25,6,37
"McBride, Martina",Love's The Only Hous...,5:13,2000-02-05,6,52
"McBride, Martina",There You Are,3:26,2000-09-09,6,64
"McEntire, Reba",I'll Be,4:23,2000-05-13,6,64
"McEntire, Reba",What Do You Say,3:26,1999-10-30,6,63
"McGraw, Tim",My Best Friend,4:33,1999-11-27,6,54
"McGraw, Tim",My Next Thirty Years,3:37,2000-10-21,6,40
"McGraw, Tim",Some Things Never Ch...,3:56,2000-05-13,6,60
"McKnight, Brian",Stay Or Let It Go,4:32,2000-02-26,6,88
"Messina, Jo Dee",Because You Love Me,3:50,2000-01-29,6,55
"Messina, Jo Dee",That's The Way,3:17,2000-06-24,6,44
Metallica,I Disappear,4:26,2000-05-13,6,76
Metallica,No Leaf Clover (Live...,5:43,2000-02-12,6,80
Montgomery Gentry,Daddy Won't Sell The...,4:18,2000-03-04,6,96
"Montgomery, John Michael",The Little Girl,3:52,2000-09-09,6,41
"Moore, Chante",Straight Up,3:40,2000-10-28,6,83
"Moore, Mandy",I Wanna Be With You,4:12,2000-06-17,6,42
"Mumba, Samantha",Gotta Tell You,3:19,2000-09-09,6,25
Musiq,Just Friends,4:02,2000-10-14,6,54
Mya,Case Of The Ex (What...,3:50,2000-08-19,6,31
Mya,The Best Of Me,4:12,2000-04-15,6,50
Mystikal,Shake Ya Ass,4:46,2000-08-12,6,25
N'Sync,Bye Bye Bye,3:15,2000-01-29,6,7
N'Sync,It's Gonna Be Me,3:10,2000-05-06,6,19
N'Sync,This I Promise You,4:23,2000-09-30,6,6
Nas,You Owe Me,3:51,2000-03-25,6,59
Nelly,(Hot S**t) Country G...,4:17,2000-04-29,6,37
Next,Wifey,4:03,2000-05-27,6,31
Nine Days,Absolutely (Story Of...,3:09,2000-05-06,6,34
No Doubt,Simple Kind Of Life,4:11,2000-07-01,6,48
Nu Flavor,3 Little Words,3:54,2000-06-03,6,90
"Offspring, The",Original Prankster,3:42,2000-11-25,6,78
"Paisley, Brad",We Danced,3:45,2000-10-14,6,42
Papa Roach,Last Resort,3:19,2000-07-29,6,64
Pearl Jam,Nothing As It Seems,5:20,2000-05-13,6,91
Pink,Most Girls,4:06,2000-08-12,6,21
Pink,There U Go,3:23,2000-03-04,6,7
"Price, Kelly",As We Lay,6:20,2000-07-15,6,79
"Price, Kelly",You Should've Told M...,3:12,2000-09-23,6,79
Profyle,Liar,3:57,2000-09-16,6,16
R.E.M.,The Great Beyond,4:10,1999-12-25,6,57
Rascal Flatts,Prayin' For Daylight,3:36,2000-05-06,6,64
"Raye, Collin",Couldn't Last A Mome...,3:40,2000-03-18,6,63
Red Hot Chili Peppers,Californication,5:21,2000-07-29,6,77
Red Hot Chili Peppers,Otherside,4:13,2000-02-12,6,49
"Rimes, LeAnn",Big Deal,3:03,1999-10-16,6,48
"Rimes, LeAnn",Can't Fight The Moon...,3:33,2000-09-09,6,99
"Rimes, LeAnn",I Need You,3:42,2000-05-27,6,59
"Rogers, Kenny",Buy Me A Rose,3:46,2000-03-11,6,46
Ruff Endz,No More,3:56,2000-07-01,6,15
Sammie,I Like It,4:09,2000-01-29,6,33
Santana,"Maria, Maria",4:18,2000-02-12,6,3
Savage Garden,Crash And Burn,4:41,2000-04-08,6,31
Savage Garden,I Knew I Loved You,4:07,1999-10-23,6,13
SheDaisy,I Will.. But,3:40,2000-07-15,6,52
SheDaisy,This Woman Needs,3:20,2000-02-05,6,57
Shyne,Bad Boyz,4:22,2000-09-09,6,67
"Simpson, Jessica",I Think I'm In Love ...,3:32,2000-07-01,6,23
"Simpson, Jessica",Where You Are,3:51,2000-04-01,6,93
Sisqo,Got To Get It,3:52,1999-11-20,6,48
Sisqo,Incomplete,3:52,2000-06-24,6,55
Sisqo,Thong Song,4:05,2000-01-29,6,23
Sister Hazel,Change Your Mind,4:02,2000-07-15,6,71
Smash Mouth,Then The Morning Com...,3:04,1999-10-30,6,23
Son By Four,A Puro Dolor (Purest...,3:30,2000-04-08,6,73
Sonique,It Feels So Good,3:48,2000-01-22,6,17
SoulDecision,Faded,3:25,2000-07-08,6,43
"Spears, Britney",From The Bottom Of M...,4:30,2000-01-29,6,14
"Spears, Britney",Lucky,3:23,2000-08-12,6,29
"Spears, Britney",Oops!.. I Did It Aga...,3:30,2000-04-22,6,13
Splender,I Think God Can Expl...,3:55,2000-06-10,6,64
Sting,Desert Rose,3:52,2000-05-13,6,52
Stone Temple Pilots,Sour Girl,4:16,2000-07-08,6,87
"Stone, Angie",No More Rain (In Thi...,4:42,1999-12-25,6,60
"Strait, George",Go On,3:48,2000-08-26,6,48
"Strait, George",The Best Day,3:24,2000-01-29,6,44
Sugar Ray,Falls Apart,4:15,2000-01-15,6,29
TLC,Dear Lie,4:36,2000-02-12,6,74
Tamar,If You Don't Wanna L...,4:02,2000-03-25,6,93
Third Eye Blind,Deep Inside Of You,4:10,2000-09-02,6,69
Third Eye Blind,Never Let You Go,3:57,2000-01-22,6,22
"Thomas, Carl",Emotional,4:31,2000-11-25,6,47
"Thomas, Carl",I Wish,3:50,2000-03-25,6,28
"Thomas, Carl",Summer Rain,4:57,2000-09-23,6,83
"Tippin, Aaron",Kiss This,2:53,2000-08-26,6,47
Train,Meet Virginia,3:55,1999-10-09,6,45
Trick Daddy,Shut Up,4:17,2000-05-20,6,83
"Tritt, Travis",Best Of Intentions,4:15,2000-08-19,6,56
"Urban, Keith",Your Everything,4:10,2000-07-15,6,64
Usher,Pop Ya Collar,3:36,2000-11-04,6,79
"Vassar, Phil",Carlene,4:07,2000-03-04,6,53
"Vassar, Phil",Just Another Day In ...,3:54,2000-09-30,6,46
Vertical Horizon,Everything You Want,4:01,2000-01-22,6,33
Vertical Horizon,You're A God,3:45,2000-08-26,6,31
Vitamin C,Graduation (Friends ...,4:23,2000-04-15,6,40
Vitamin C,The Itch,3:30,2000-12-02,6,58
"Walker, Clay","Live, Laugh, Love",4:06,1999-12-04,6,95
"Walker, Clay",The Chain Of Love,5:03,2000-04-15,6,48
"Wallflowers, The",Sleepwalker,3:29,2000-10-28,6,96
Westlife,Swear It Again,4:07,2000-04-01,6,46
"Williams, Robbie",Angels,3:56,1999-11-20,6,56
"Wills, Mark",Back At One,4:00,2000-01-15,6,37
"Worley, Darryl",When You Need My Lov...,3:35,2000-06-17,6,85
"Wright, Chely",It Was,3:51,2000-03-04,6,69
Yankee Grey,Another Nine Minutes,3:10,2000-04-29,6,79
"Yearwood, Trisha",Real Live Woman,3:55,2000-04-01,6,91
Ying Yang Twins,Whistle While You Tw...,4:19,2000-03-18,6,78
matchbox twenty,Bent,4:12,2000-04-29,6,21
2 Pac,Baby Don't Cry (Keep...,4:22,2000-02-26,7,99
3 Doors Down,Kryptonite,3:53,2000-04-08,7,54
3 Doors Down,Loser,4:24,2000-10-21,7,55
504 Boyz,Wobble Wobble,3:35,2000-04-15,7,36
98^0,Give Me Just One Nig...,3:24,2000-08-19,7,2
Aaliyah,I Don't Wanna,4:15,2000-01-29,7,35
Aaliyah,Try Again,4:03,2000-03-18,7,16
"Adams, Yolanda",Open My Heart,5:30,2000-08-26,7,61
"Adkins, Trace",More,3:05,2000-04-29,7,68
"Aguilera, Christina",Come On Over Baby (A...,3:38,2000-08-05,7,11
"Aguilera, Christina",I Turn To You,4:00,2000-04-15,7,20
"Aguilera, Christina",What A Girl Wants,3:18,1999-11-27,7,11
Alice Deejay,Better Off Alone,6:50,2000-04-08,7,34
Amber,Sexual,4:38,1999-07-17,7,93
"Anthony, Marc",My Baby You,3:59,2000-09-16,7,74
"Anthony, Marc",You Sang To Me,3:50,2000-02-26,7,21
Avant,My First Love,4:28,2000-11-04,7,26
Avant,Separated,4:13,2000-04-29,7,35
BBMak,Back Here,3:35,2000-04-29,7,28
"Backstreet Boys, The",Shape Of My Heart,3:49,2000-10-14,7,10
"Backstreet Boys, The",Show Me The Meaning ...,3:54,2000-01-01,7,12
"Backstreet Boys, The",The One,3:46,2000-05-27,7,39
"Badu, Erkyah",Bag Lady,5:03,2000-08-19,7,34
Baha Men,Who Let The Dogs Out,3:17,2000-07-22,7,61
Barenaked Ladies,Pinch Me,3:46,2000-09-09,7,33
Beenie Man,Girls Dem Sugar,4:17,2000-10-21,7,54
Before Dark,Monica,4:04,2000-05-20,7,91
Big Punisher,It's So Hard,3:25,2000-04-22,7,76
Black Rob,Whoa!,4:04,2000-03-04,7,43
"Black, Clint",Been There,5:28,2000-02-19,7,51
Blaque,Bring It All To Me,3:46,1999-10-23,7,17
"Blige, Mary J.",Deep Inside,5:26,1999-11-13,7,64
"Blige, Mary J.",Give Me You,5:00,2000-04-15,7,89
Blink-182,All The Small Things,2:52,1999-12-04,7,50
Bloodhound Gang,The Bad Touch,4:20,2000-03-18,7,72
Bon Jovi,It's My Life,3:44,2000-08-12,7,36
"Braxton, Toni",He Wasn't Man Enough,4:21,2000-03-18,7,3
"Braxton, Toni",Just Be A Man About ...,4:10,2000-07-29,7,32
"Brock, Chad",Yes!,3:22,2000-04-08,7,39
Brooks & Dunn,You'll Always Be Lov...,2:58,2000-06-10,7,82
"Byrd, Tracy",Put Your Hand In Min...,4:30,2000-01-29,7,92
"Cagle, Chris",My Love Goes On And ...,3:02,2000-10-21,7,76
Cam'ron,What Means The World...,4:38,2000-10-14,7,88
"Carey, Mariah",Crybaby,5:19,2000-06-24,7,95
"Carey, Mariah",Thank God I Found Yo...,4:14,1999-12-11,7,26
"Carter, Aaron",Aaron's Party (Come ...,3:23,2000-08-26,7,43
"Carter, Torrey",Take That,3:43,2000-06-24,7,99
Changing Faces,That Other Woman,4:00,2000-09-30,7,65
"Chesney, Kenny",I Lost It,3:54,2000-10-21,7,47
"Chesney, Kenny",What I Need To Do,4:05,2000-04-01,7,62
Clark Family Experience,Meanwhile Back At Th...,2:56,2000-11-18,7,82
Common,The Light,3:55,2000-08-05,7,49
Counting Crows,Hanginaround,4:07,1999-11-06,7,35
Creed,Higher,5:16,1999-09-11,7,56
Creed,With Arms Wide Open,3:52,2000-05-13,7,74
"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,7,85
D'Angelo,Untitled (How Does I...,7:10,2000-01-22,7,28
DMX,Party Up (Up In Here...,3:45,2000-02-26,7,38
DMX,What You Want,4:05,2000-07-01,7,62
DMX,What's My Name,3:50,2000-01-15,7,76
Da Brat,That's What I'm Look...,3:44,2000-02-26,7,63
Da Brat,What'Chu Like,3:57,2000-06-03,7,41
"Davidson, Clay",Unconditional,3:56,2000-03-25,7,74
Destiny's Child,Independent Women Pa...,3:38,2000-09-23,7,7
Destiny's Child,Jumpin' Jumpin',3:48,2000-05-13,7,40
Destiny's Child,Say My Name,4:31,1999-12-25,7,16
"Diffie, Joe",It's Always Somethin...,2:55,2000-08-12,7,63
"Dion, Celine",That's The Way It Is,4:03,1999-11-13,7,30
"Dixie Chicks, The",Cold Day In July,5:12,2000-06-24,7,65
"Dixie Chicks, The",Cowboy Take Me Away,4:51,1999-11-27,7,52
"Dixie Chicks, The",Goodbye Earl,4:19,2000-03-18,7,20
"Dixie Chicks, The",Without You,3:32,2000-10-07,7,48
Dr. Dre,Forgot About Dre,3:42,2000-01-22,7,30
Dr. Dre,The Next Episode,2:38,2000-05-27,7,32
Drama,"Left, Right, Left",3:37,2000-02-12,7,80
Dream,He Loves U Not,3:43,2000-09-30,7,32
"Eastsidaz, The",G'D Up,4:27,2000-01-08,7,47
Eiffel 65,Blue,3:29,1999-12-11,7,9
"Elliott, Missy ""Misdemeanor""",Hot Boyz,3:51,1999-11-27,7,5
Eminem,Stan,5:26,2000-11-04,7,51
Eminem,The Real Slim Shady,4:42,2000-05-06,7,6
Eminem,The Way I Am,4:40,2000-08-26,7,59
"Evans, Sara",Born To Fly,5:36,2000-10-21,7,46
Eve,Love Is Blind,3:51,2000-01-08,7,34
Everclear,Wonderful,4:30,2000-07-08,7,24
"Fabian, Lara",I Will Love Again,3:43,2000-06-10,7,45
Fatboy Slim,The Rockafeller Skan...,4:00,1999-11-13,7,83
Filter,Take A Picture,4:23,1999-11-27,7,34
Foo Fighters,Learn To Fly,3:55,1999-10-16,7,42
Funkmaster Flex,Do You,4:14,2000-11-11,7,100
"Gill, Vince",Feels Like Love,4:13,2000-09-02,7,59
"Gilman, Billy",One Voice,4:07,2000-06-17,7,56
Ginuwine,None Of Ur Friends B...,4:12,1999-12-11,7,48
Ginuwine,The Best Man I Can B...,4:06,2000-01-08,7,85
Goo Goo Dolls,Broadway,3:54,2000-04-22,7,29
"Gray, Macy",I Try,3:52,2000-02-19,7,15
"Griggs, Andy",She's More,3:19,2000-03-11,7,52
Guy,Dancin',4:08,1999-12-18,7,58
Hanson,This Time Around,4:14,2000-04-22,7,95
"Hart, Beth",L.A. Song,3:47,1999-11-27,7,98
"Heatherly, Eric",Flowers On The Wall,3:16,2000-04-29,7,72
"Henley, Don",Taking You Home,4:08,2000-06-24,7,58
"Herndon, Ty",No Mercy,4:43,2000-03-18,7,94
"Hill, Faith",Breathe,4:04,1999-11-06,7,28
"Hill, Faith",Let's Make Love,4:11,2000-08-12,7,60
Hoku,Another Dumb Blonde,3:47,2000-02-19,7,30
Hot Boys,I Need A Hot Girl,4:16,2000-02-19,7,69
"Houston, Whitney",Could I Have This Ki...,3:54,2000-06-17,7,60
"Houston, Whitney",I Learned From The B...,4:18,2000-02-19,7,28
"Houston, Whitney",My Love Is Your Love,4:16,1999-09-04,7,8
"Houston, Whitney","Same Script, Differe...",4:45,2000-06-17,7,77
IMx,Stay The Night,3:37,1999-10-09,7,36
Ice Cube,You Can Do It,4:20,1999-12-04,7,35
Ideal,Whatever,3:48,2000-06-10,7,54
"Iglesias, Enrique",Be With You,3:36,2000-04-01,7,9
"Iglesias, Enrique",Rhythm Divine,7:35,1999-12-04,7,33
J-Shin,One Night Stand,4:34,1999-12-25,7,49
Ja Rule,Between Me And You,4:05,2000-09-16,7,22
"Jackson, Alan",It Must Be Love,2:53,2000-06-24,7,44
"Jackson, Alan",Pop A Top,3:04,1999-11-13,7,55
"Jackson, Alan",www.memory,2:36,2000-11-04,7,47
Jagged Edge,He Can't Love U,3:30,1999-12-11,7,18
Jagged Edge,Let's Get Married,4:23,2000-05-06,7,33
Janet,Doesn't Really Matte...,4:17,2000-06-17,7,15
Jay-Z,Anything,3:41,2000-02-26,7,86
Jay-Z,Big Pimpin',3:55,2000-04-22,7,25
Jay-Z,Do It Again (Put Ya ...,3:47,2000-01-15,7,92
Jay-Z,Hey Papi,3:40,2000-08-12,7,80
Jay-Z,I Just Wanna Love U ...,3:50,2000-10-28,7,14
"Jean, Wyclef",911,4:00,2000-10-07,7,43
Joe,I Wanna Know,4:57,2000-01-01,7,32
Joe,Treat Her Like A Lad...,4:12,2000-08-05,7,68
"John, Elton",Someday Out Of The B...,4:41,2000-04-22,7,64
"Jones, Donell",Where I Wanna Be,6:22,2000-04-22,7,36
"Jordan, Montell",Get It On.. Tonite,4:34,1999-10-23,7,54
Kandi,Don't Think I'm Not,3:50,2000-08-05,7,36
"Keith, Toby",Country Comes To Tow...,3:39,2000-08-05,7,59
"Keith, Toby",How Do You Like Me N...,3:29,2000-01-29,7,41
Kelis,Caught Out There,4:09,1999-12-04,7,56
Kid Rock,Only God Knows Why,5:27,2000-02-19,7,26
"Kravitz, Lenny",I Belong To You,4:17,2000-03-25,7,90
Kumbia Kings,U Don't Love Me,3:50,2000-03-04,7,75
"Lawrence, Tracy",Lessons Learned,2:55,2000-01-29,7,48
"Levert, Gerald",Mr. Too Damn Good,4:06,2000-03-18,7,88
Lil Bow Wow,Bounce With Me,3:22,2000-08-19,7,20
Lil Wayne,Tha Block Is Hot,4:13,1999-12-04,7,81
Lil' Kim,No Matter What They ...,4:12,2000-07-15,7,81
Lil' Mo,Ta Da,4:17,2000-08-12,7,99
Lil' Zane,Callin' Me,3:43,2000-07-29,7,33
Limp Bizkit,N 2 Gether Now,3:55,1999-12-04,7,84
Limp Bizkit,Re-Arranged,4:08,1999-12-04,7,96
Limp Bizkit,Rollin',4:04,2000-11-11,7,67
Lonestar,Amazed,4:25,1999-06-05,7,29
Lonestar,Smile,3:33,1999-12-18,7,44
Lonestar,What About Now,3:30,2000-06-10,7,47
"Lopez, Jennifer",Feelin' Good,4:28,2000-02-19,7,54
"Loveless, Patty",That's The Kind Of M...,3:27,2000-09-16,7,82
Lox,"Ryde or Die, Chick",3:56,2000-03-18,7,97
Lucy Pearl,Dance Tonight,3:45,2000-05-20,7,42
Ludacris,What's Your Fantasy,4:16,2000-09-30,7,33
M2M,Don't Say You Love M...,3:41,1999-11-20,7,44
M2M,Mirror Mirror,3:19,2000-04-01,7,65
Madison Avenue,Don't Call Me Baby,3:44,2000-07-08,7,92
Madonna,American Pie,4:30,2000-02-19,7,40
Madonna,Music,3:45,2000-08-12,7,1
"Martin, Ricky",Shake Your Bon-Bon,3:08,1999-11-20,7,39
"Martin, Ricky",She Bangs,4:02,2000-10-07,7,13
Mary Mary,Shackles (Praise You...,3:12,2000-03-25,7,34
"McBride, Martina",Love's The Only Hous...,5:13,2000-02-05,7,52
"McBride, Martina",There You Are,3:26,2000-09-09,7,60
"McEntire, Reba",I'll Be,4:23,2000-05-13,7,61
"McEntire, Reba",What Do You Say,3:26,1999-10-30,7,56
"McGraw, Tim",My Best Friend,4:33,1999-11-27,7,55
"McGraw, Tim",My Next Thirty Years,3:37,2000-10-21,7,36
"McGraw, Tim",Some Things Never Ch...,3:56,2000-05-13,7,60
"McKnight, Brian",Stay Or Let It Go,4:32,2000-02-26,7,100
"Messina, Jo Dee",Because You Love Me,3:50,2000-01-29,7,53
"Messina, Jo Dee",That's The Way,3:17,2000-06-24,7,38
Metallica,I Disappear,4:26,2000-05-13,7,81
Metallica,No Leaf Clover (Live...,5:43,2000-02-12,7,86
"Montgomery, John Michael",The Little Girl,3:52,2000-09-09,7,41
"Moore, Chante",Straight Up,3:40,2000-10-28,7,83
"Moore, Mandy",I Wanna Be With You,4:12,2000-06-17,7,31
"Mumba, Samantha",Gotta Tell You,3:19,2000-09-09,7,20
Musiq,Just Friends,4:02,2000-10-14,7,52
Mya,Case Of The Ex (What...,3:50,2000-08-19,7,24
Mya,The Best Of Me,4:12,2000-04-15,7,50
Mystikal,Shake Ya Ass,4:46,2000-08-12,7,22
N'Sync,Bye Bye Bye,3:15,2000-01-29,7,6
N'Sync,It's Gonna Be Me,3:10,2000-05-06,7,15
N'Sync,This I Promise You,4:23,2000-09-30,7,7
Nas,You Owe Me,3:51,2000-03-25,7,67
Nelly,(Hot S**t) Country G...,4:17,2000-04-29,7,24
Next,Wifey,4:03,2000-05-27,7,25
Nine Days,Absolutely (Story Of...,3:09,2000-05-06,7,26
No Doubt,Simple Kind Of Life,4:11,2000-07-01,7,52
Nu Flavor,3 Little Words,3:54,2000-06-03,7,99
"Offspring, The",Original Prankster,3:42,2000-11-25,7,91
"Paisley, Brad",We Danced,3:45,2000-10-14,7,39
Papa Roach,Last Resort,3:19,2000-07-29,7,61
Pink,Most Girls,4:06,2000-08-12,7,15
Pink,There U Go,3:23,2000-03-04,7,7
"Price, Kelly",As We Lay,6:20,2000-07-15,7,82
"Price, Kelly",You Should've Told M...,3:12,2000-09-23,7,79
Profyle,Liar,3:57,2000-09-16,7,14
R.E.M.,The Great Beyond,4:10,1999-12-25,7,61
Rascal Flatts,Prayin' For Daylight,3:36,2000-05-06,7,58
"Raye, Collin",Couldn't Last A Mome...,3:40,2000-03-18,7,63
Red Hot Chili Peppers,Californication,5:21,2000-07-29,7,75
Red Hot Chili Peppers,Otherside,4:13,2000-02-12,7,40
"Rimes, LeAnn",Big Deal,3:03,1999-10-16,7,41
"Rimes, LeAnn",Can't Fight The Moon...,3:33,2000-09-09,7,78
"Rimes, LeAnn",I Need You,3:42,2000-05-27,7,59
"Rogers, Kenny",Buy Me A Rose,3:46,2000-03-11,7,46
Ruff Endz,No More,3:56,2000-07-01,7,12
Sammie,I Like It,4:09,2000-01-29,7,30
Santana,"Maria, Maria",4:18,2000-02-12,7,2
Savage Garden,Crash And Burn,4:41,2000-04-08,7,26
Savage Garden,I Knew I Loved You,4:07,1999-10-23,7,7
SheDaisy,I Will.. But,3:40,2000-07-15,7,48
SheDaisy,This Woman Needs,3:20,2000-02-05,7,61
Shyne,Bad Boyz,4:22,2000-09-09,7,61
"Simpson, Jessica",I Think I'm In Love ...,3:32,2000-07-01,7,21
Sisqo,Got To Get It,3:52,1999-11-20,7,48
Sisqo,Incomplete,3:52,2000-06-24,7,2
Sisqo,Thong Song,4:05,2000-01-29,7,20
Sister Hazel,Change Your Mind,4:02,2000-07-15,7,78
Smash Mouth,Then The Morning Com...,3:04,1999-10-30,7,19
Son By Four,A Puro Dolor (Purest...,3:30,2000-04-08,7,65
Sonique,It Feels So Good,3:48,2000-01-22,7,16
SoulDecision,Faded,3:25,2000-07-08,7,35
"Spears, Britney",From The Bottom Of M...,4:30,2000-01-29,7,17
"Spears, Britney",Lucky,3:23,2000-08-12,7,30
"Spears, Britney",Oops!.. I Did It Aga...,3:30,2000-04-22,7,12
Splender,I Think God Can Expl...,3:55,2000-06-10,7,65
Sting,Desert Rose,3:52,2000-05-13,7,45
Stone Temple Pilots,Sour Girl,4:16,2000-07-08,7,89
"Stone, Angie",No More Rain (In Thi...,4:42,1999-12-25,7,56
"Strait, George",Go On,3:48,2000-08-26,7,46
"Strait, George",The Best Day,3:24,2000-01-29,7,44
Sugar Ray,Falls Apart,4:15,2000-01-15,7,29
TLC,Dear Lie,4:36,2000-02-12,7,92
Third Eye Blind,Deep Inside Of You,4:10,2000-09-02,7,72
Third Eye Blind,Never Let You Go,3:57,2000-01-22,7,22
"Thomas, Carl",Emotional,4:31,2000-11-25,7,53
"Thomas, Carl",I Wish,3:50,2000-03-25,7,24
"Thomas, Carl",Summer Rain,4:57,2000-09-23,7,84
"Tippin, Aaron",Kiss This,2:53,2000-08-26,7,47
Train,Meet Virginia,3:55,1999-10-09,7,40
Trick Daddy,Shut Up,4:17,2000-05-20,7,89
"Tritt, Travis",Best Of Intentions,4:15,2000-08-19,7,50
"Urban, Keith",Your Everything,4:10,2000-07-15,7,60
Usher,Pop Ya Collar,3:36,2000-11-04,7,93
"Vassar, Phil",Carlene,4:07,2000-03-04,7,47
"Vassar, Phil",Just Another Day In ...,3:54,2000-09-30,7,43
Vertical Horizon,Everything You Want,4:01,2000-01-22,7,31
Vertical Horizon,You're A God,3:45,2000-08-26,7,30
Vitamin C,Graduation (Friends ...,4:23,2000-04-15,7,40
Vitamin C,The Itch,3:30,2000-12-02,7,76
"Walker, Clay","Live, Laugh, Love",4:06,1999-12-04,7,82
"Walker, Clay",The Chain Of Love,5:03,2000-04-15,7,44
Westlife,Swear It Again,4:07,2000-04-01,7,44
"Williams, Robbie",Angels,3:56,1999-11-20,7,56
"Wills, Mark",Back At One,4:00,2000-01-15,7,36
"Worley, Darryl",When You Need My Lov...,3:35,2000-06-17,7,84
"Wright, Chely",It Was,3:51,2000-03-04,7,64
Yankee Grey,Another Nine Minutes,3:10,2000-04-29,7,88
Ying Yang Twins,Whistle While You Tw...,4:19,2000-03-18,7,74
matchbox twenty,Bent,4:12,2000-04-29,7,18
3 Doors Down,Kryptonite,3:53,2000-04-08,8,53
3 Doors Down,Loser,4:24,2000-10-21,8,59
504 Boyz,Wobble Wobble,3:35,2000-04-15,8,49
98^0,Give Me Just One Nig...,3:24,2000-08-19,8,2
Aaliyah,I Don't Wanna,4:15,2000-01-29,8,38
Aaliyah,Try Again,4:03,2000-03-18,8,14
"Adams, Yolanda",Open My Heart,5:30,2000-08-26,8,58
"Adkins, Trace",More,3:05,2000-04-29,8,65
